# 各周期危险性曲线
周期(s), 谱加速度(cm/s^2), 年超越概率
0.100, 2.998677e+00, 1.835294e-03
0.100, 2.953813e+00, 1.847059e-03
0.100, 2.942954e+00, 1.858824e-03
0.100, 2.869948e+00, 1.870588e-03
0.100, 2.718989e+00, 1.882353e-03
0.100, 2.704015e+00, 1.894118e-03
0.100, 2.552334e+00, 1.905882e-03
0.100, 2.509076e+00, 1.917647e-03
0.100, 2.111777e+00, 1.929412e-03
0.100, 1.666652e+00, 1.941176e-03
0.100, 1.631812e+00, 1.952941e-03
0.100, 1.524230e+00, 1.964706e-03
0.100, 1.375528e+00, 1.976471e-03
0.100, 1.041768e+00, 1.988235e-03
0.120, 5.328930e+02, 1.176471e-05
0.120, 3.058452e+02, 2.352941e-05
0.120, 2.643708e+02, 3.529412e-05
0.120, 1.761147e+02, 4.705882e-05
0.120, 1.505053e+02, 5.882353e-05
0.120, 1.400503e+02, 7.058824e-05
0.120, 1.222784e+02, 8.235294e-05
0.120, 8.552112e+01, 9.411765e-05
0.120, 8.363755e+01, 1.058824e-04
0.120, 7.940549e+01, 1.176471e-04
0.120, 5.762862e+01, 1.294118e-04
0.120, 5.217388e+01, 1.411765e-04
0.120, 5.205488e+01, 1.529412e-04
0.120, 4.977837e+01, 1.647059e-04
0.120, 4.862857e+01, 1.764706e-04
0.120, 4.841354e+01, 1.882353e-04
0.120, 4.648612e+01, 2.000000e-04
0.120, 4.355227e+01, 2.117647e-04
0.120, 4.189646e+01, 2.235294e-04
0.120, 4.187699e+01, 2.352941e-04
0.120, 4.025430e+01, 2.470588e-04
0.120, 3.950290e+01, 2.588235e-04
0.120, 3.680804e+01, 2.705882e-04
0.120, 3.322293e+01, 2.823529e-04
0.120, 3.244861e+01, 2.941176e-04
0.120, 3.203402e+01, 3.058824e-04
0.120, 2.966384e+01, 3.176471e-04
0.120, 2.964206e+01, 3.294118e-04
0.120, 2.795624e+01, 3.411765e-04
0.120, 2.737191e+01, 3.529412e-04
0.120, 2.678703e+01, 3.647059e-04
0.120, 2.600198e+01, 3.764706e-04
0.120, 2.443975e+01, 3.882353e-04
0.120, 2.292976e+01, 4.000000e-04
0.120, 2.273465e+01, 4.117647e-04
0.120, 2.220416e+01, 4.235294e-04
0.120, 2.058082e+01, 4.352941e-04
0.120, 2.054961e+01, 4.470588e-04
0.120, 1.969812e+01, 4.588235e-04
0.120, 1.965853e+01, 4.705882e-04
0.120, 1.945316e+01, 4.823529e-04
0.120, 1.938306e+01, 4.941176e-04
0.120, 1.928565e+01, 5.058824e-04
0.120, 1.921231e+01, 5.176471e-04
0.120, 1.897766e+01, 5.294118e-04
0.120, 1.844311e+01, 5.411765e-04
0.120, 1.830090e+01, 5.529412e-04
0.120, 1.797184e+01, 5.647059e-04
0.120, 1.796695e+01, 5.764706e-04
0.120, 1.729106e+01, 5.882353e-04
0.120, 1.717996e+01, 6.000000e-04
0.120, 1.614770e+01, 6.117647e-04
0.120, 1.604512e+01, 6.235294e-04
0.120, 1.580410e+01, 6.352941e-04
0.120, 1.549812e+01, 6.470588e-04
0.120, 1.529601e+01, 6.588235e-04
0.120, 1.527606e+01, 6.705882e-04
0.120, 1.439273e+01, 6.823529e-04
0.120, 1.380862e+01, 6.941176e-04
0.120, 1.365688e+01, 7.058824e-04
0.120, 1.345135e+01, 7.176471e-04
0.120, 1.305129e+01, 7.294118e-04
0.120, 1.293684e+01, 7.411765e-04
0.120, 1.288805e+01, 7.529412e-04
0.120, 1.262822e+01, 7.647059e-04
0.120, 1.239542e+01, 7.764706e-04
0.120, 1.237201e+01, 7.882353e-04
0.120, 1.234886e+01, 8.000000e-04
0.120, 1.166391e+01, 8.117647e-04
0.120, 1.114007e+01, 8.235294e-04
0.120, 1.067424e+01, 8.352941e-04
0.120, 1.057304e+01, 8.470588e-04
0.120, 1.057089e+01, 8.588235e-04
0.120, 1.019330e+01, 8.705882e-04
0.120, 1.011018e+01, 8.823529e-04
0.120, 9.991761e+00, 8.941176e-04
0.120, 9.802910e+00, 9.058824e-04
0.120, 9.802434e+00, 9.176471e-04
0.120, 9.712056e+00, 9.294118e-04
0.120, 9.705361e+00, 9.411765e-04
0.120, 9.571266e+00, 9.529412e-04
0.120, 9.567020e+00, 9.647059e-04
0.120, 9.519597e+00, 9.764706e-04
0.120, 9.480311e+00, 9.882353e-04
0.120, 9.432960e+00, 1.000000e-03
0.120, 9.407138e+00, 1.011765e-03
0.120, 9.364788e+00, 1.023529e-03
0.120, 9.356983e+00, 1.035294e-03
0.120, 9.272030e+00, 1.047059e-03
0.120, 9.005051e+00, 1.058824e-03
0.120, 8.822374e+00, 1.070588e-03
0.120, 8.773258e+00, 1.082353e-03
0.120, 8.666557e+00, 1.094118e-03
0.120, 8.623913e+00, 1.105882e-03
0.120, 8.362721e+00, 1.117647e-03
0.120, 8.134343e+00, 1.129412e-03
0.120, 8.079701e+00, 1.141176e-03
0.120, 8.054954e+00, 1.152941e-03
0.120, 8.017710e+00, 1.164706e-03
0.120, 8.006633e+00, 1.176471e-03
0.120, 7.953603e+00, 1.188235e-03
0.120, 7.922737e+00, 1.200000e-03
0.120, 7.733199e+00, 1.211765e-03
0.120, 7.687779e+00, 1.223529e-03
0.120, 7.623984e+00, 1.235294e-03
0.120, 7.601853e+00, 1.247059e-03
0.120, 7.445008e+00, 1.258824e-03
0.120, 7.397194e+00, 1.270588e-03
0.120, 7.163245e+00, 1.282353e-03
0.120, 7.159402e+00, 1.294118e-03
0.120, 6.906943e+00, 1.305882e-03
0.120, 6.843027e+00, 1.317647e-03
0.120, 6.783371e+00, 1.329412e-03
0.120, 6.646999e+00, 1.341176e-03
0.120, 6.507604e+00, 1.352941e-03
0.120, 6.442717e+00, 1.364706e-03
0.120, 6.400424e+00, 1.376471e-03
0.120, 6.325982e+00, 1.388235e-03
0.120, 6.175498e+00, 1.400000e-03
0.120, 6.137874e+00, 1.411765e-03
0.120, 6.131653e+00, 1.423529e-03
0.120, 6.056800e+00, 1.435294e-03
0.120, 6.056449e+00, 1.447059e-03
0.120, 5.883691e+00, 1.458824e-03
0.120, 5.878013e+00, 1.470588e-03
0.120, 5.876396e+00, 1.482353e-03
0.120, 5.812036e+00, 1.494118e-03
0.120, 5.769035e+00, 1.505882e-03
0.120, 5.764064e+00, 1.517647e-03
0.120, 5.511638e+00, 1.529412e-03
0.120, 5.350235e+00, 1.541176e-03
0.120, 5.312432e+00, 1.552941e-03
0.120, 5.174968e+00, 1.564706e-03
0.120, 4.834701e+00, 1.576471e-03
0.120, 4.694351e+00, 1.588235e-03
0.120, 4.692866e+00, 1.600000e-03
0.120, 4.576876e+00, 1.611765e-03
0.120, 4.551123e+00, 1.623529e-03
0.120, 4.296222e+00, 1.635294e-03
0.120, 4.186872e+00, 1.647059e-03
0.120, 4.070657e+00, 1.658824e-03
0.120, 4.045967e+00, 1.670588e-03
0.120, 3.992209e+00, 1.682353e-03
0.120, 3.821334e+00, 1.694118e-03
0.120, 3.766849e+00, 1.705882e-03
0.120, 3.628412e+00, 1.717647e-03
0.120, 3.596147e+00, 1.729412e-03
0.120, 3.569309e+00, 1.741176e-03
0.120, 3.544908e+00, 1.752941e-03
0.120, 3.512022e+00, 1.764706e-03
0.120, 3.455446e+00, 1.776471e-03
0.120, 3.330055e+00, 1.788235e-03
0.120, 3.313777e+00, 1.800000e-03
0.120, 3.187129e+00, 1.811765e-03
0.120, 3.156831e+00, 1.823529e-03
0.120, 3.063713e+00, 1.835294e-03
0.120, 2.561560e+00, 1.847059e-03
0.120, 2.519471e+00, 1.858824e-03
0.120, 2.516055e+00, 1.870588e-03
0.120, 2.511822e+00, 1.882353e-03
0.120, 2.438344e+00, 1.894118e-03
0.120, 2.308828e+00, 1.905882e-03
0.120, 2.297939e+00, 1.917647e-03
0.120, 2.207261e+00, 1.929412e-03
0.120, 2.131258e+00, 1.941176e-03
0.120, 2.092612e+00, 1.952941e-03
0.120, 2.057179e+00, 1.964706e-03
0.120, 1.750537e+00, 1.976471e-03
0.120, 1.382858e+00, 1.988235e-03
0.150, 5.577123e+02, 1.176471e-05
0.150, 3.258960e+02, 2.352941e-05
0.150, 2.570611e+02, 3.529412e-05
0.150, 2.139598e+02, 4.705882e-05
0.150, 1.833786e+02, 5.882353e-05
0.150, 1.483940e+02, 7.058824e-05
0.150, 1.431793e+02, 8.235294e-05
0.150, 1.303874e+02, 9.411765e-05
0.150, 9.877297e+01, 1.058824e-04
0.150, 9.137216e+01, 1.176471e-04
0.150, 7.881057e+01, 1.294118e-04
0.150, 7.747800e+01, 1.411765e-04
0.150, 6.574496e+01, 1.529412e-04
0.150, 6.541228e+01, 1.647059e-04
0.150, 6.095579e+01, 1.764706e-04
0.150, 5.891176e+01, 1.882353e-04
0.150, 5.590719e+01, 2.000000e-04
0.150, 5.494668e+01, 2.117647e-04
0.150, 5.480413e+01, 2.235294e-04
0.150, 4.690800e+01, 2.352941e-04
0.150, 4.665663e+01, 2.470588e-04
0.150, 4.446942e+01, 2.588235e-04
0.150, 4.208144e+01, 2.705882e-04
0.150, 3.881112e+01, 2.823529e-04
0.150, 3.565355e+01, 2.941176e-04
0.150, 3.494802e+01, 3.058824e-04
0.150, 3.372727e+01, 3.176471e-04
0.150, 3.353199e+01, 3.294118e-04
0.150, 3.299811e+01, 3.411765e-04
0.150, 3.293826e+01, 3.529412e-04
0.150, 3.201971e+01, 3.647059e-04
0.150, 3.074804e+01, 3.764706e-04
0.150, 3.065384e+01, 3.882353e-04
0.150, 3.024279e+01, 4.000000e-04
0.150, 2.934847e+01, 4.117647e-04
0.150, 2.855330e+01, 4.235294e-04
0.150, 2.850885e+01, 4.352941e-04
0.150, 2.764285e+01, 4.470588e-04
0.150, 2.678541e+01, 4.588235e-04
0.150, 2.616007e+01, 4.705882e-04
0.150, 2.574683e+01, 4.823529e-04
0.150, 2.374305e+01, 4.941176e-04
0.150, 2.335714e+01, 5.058824e-04
0.150, 2.334368e+01, 5.176471e-04
0.150, 2.255540e+01, 5.294118e-04
0.150, 2.254478e+01, 5.411765e-04
0.150, 2.215607e+01, 5.529412e-04
0.150, 2.174885e+01, 5.647059e-04
0.150, 2.163778e+01, 5.764706e-04
0.150, 2.132881e+01, 5.882353e-04
0.150, 2.050957e+01, 6.000000e-04
0.150, 1.983969e+01, 6.117647e-04
0.150, 1.971469e+01, 6.235294e-04
0.150, 1.950594e+01, 6.352941e-04
0.150, 1.948686e+01, 6.470588e-04
0.150, 1.919240e+01, 6.588235e-04
0.150, 1.895910e+01, 6.705882e-04
0.150, 1.873684e+01, 6.823529e-04
0.150, 1.873519e+01, 6.941176e-04
0.150, 1.767506e+01, 7.058824e-04
0.150, 1.666663e+01, 7.176471e-04
0.150, 1.626566e+01, 7.294118e-04
0.150, 1.610016e+01, 7.411765e-04
0.150, 1.609465e+01, 7.529412e-04
0.150, 1.556205e+01, 7.647059e-04
0.150, 1.539907e+01, 7.764706e-04
0.150, 1.527885e+01, 7.882353e-04
0.150, 1.465004e+01, 8.000000e-04
0.150, 1.451403e+01, 8.117647e-04
0.150, 1.424850e+01, 8.235294e-04
0.150, 1.417765e+01, 8.352941e-04
0.150, 1.410259e+01, 8.470588e-04
0.150, 1.384934e+01, 8.588235e-04
0.150, 1.383516e+01, 8.705882e-04
0.150, 1.372652e+01, 8.823529e-04
0.150, 1.344275e+01, 8.941176e-04
0.150, 1.340971e+01, 9.058824e-04
0.150, 1.197930e+01, 9.176471e-04
0.150, 1.195715e+01, 9.294118e-04
0.150, 1.112771e+01, 9.411765e-04
0.150, 1.089659e+01, 9.529412e-04
0.150, 1.017962e+01, 9.647059e-04
0.150, 1.015257e+01, 9.764706e-04
0.150, 1.001736e+01, 9.882353e-04
0.150, 9.897027e+00, 1.000000e-03
0.150, 9.887993e+00, 1.011765e-03
0.150, 9.831196e+00, 1.023529e-03
0.150, 9.678883e+00, 1.035294e-03
0.150, 9.460593e+00, 1.047059e-03
0.150, 9.381792e+00, 1.058824e-03
0.150, 9.305338e+00, 1.070588e-03
0.150, 9.266278e+00, 1.082353e-03
0.150, 9.160600e+00, 1.094118e-03
0.150, 9.094792e+00, 1.105882e-03
0.150, 9.016287e+00, 1.117647e-03
0.150, 8.912795e+00, 1.129412e-03
0.150, 8.767351e+00, 1.141176e-03
0.150, 8.594383e+00, 1.152941e-03
0.150, 8.551564e+00, 1.164706e-03
0.150, 8.549997e+00, 1.176471e-03
0.150, 8.545991e+00, 1.188235e-03
0.150, 8.137890e+00, 1.200000e-03
0.150, 8.082251e+00, 1.211765e-03
0.150, 8.044712e+00, 1.223529e-03
0.150, 8.041446e+00, 1.235294e-03
0.150, 7.890446e+00, 1.247059e-03
0.150, 7.828654e+00, 1.258824e-03
0.150, 7.717354e+00, 1.270588e-03
0.150, 7.568223e+00, 1.282353e-03
0.150, 7.363338e+00, 1.294118e-03
0.150, 7.015777e+00, 1.305882e-03
0.150, 6.841170e+00, 1.317647e-03
0.150, 6.826538e+00, 1.329412e-03
0.150, 6.807533e+00, 1.341176e-03
0.150, 6.793047e+00, 1.352941e-03
0.150, 6.702732e+00, 1.364706e-03
0.150, 6.695593e+00, 1.376471e-03
0.150, 6.683073e+00, 1.388235e-03
0.150, 6.644693e+00, 1.400000e-03
0.150, 6.566283e+00, 1.411765e-03
0.150, 6.443553e+00, 1.423529e-03
0.150, 6.432325e+00, 1.435294e-03
0.150, 6.205426e+00, 1.447059e-03
0.150, 6.150699e+00, 1.458824e-03
0.150, 6.130143e+00, 1.470588e-03
0.150, 6.086285e+00, 1.482353e-03
0.150, 6.019254e+00, 1.494118e-03
0.150, 5.795174e+00, 1.505882e-03
0.150, 5.718884e+00, 1.517647e-03
0.150, 5.663579e+00, 1.529412e-03
0.150, 5.631834e+00, 1.541176e-03
0.150, 5.565279e+00, 1.552941e-03
0.150, 5.408703e+00, 1.564706e-03
0.150, 5.260079e+00, 1.576471e-03
0.150, 5.101461e+00, 1.588235e-03
0.150, 5.004515e+00, 1.600000e-03
0.150, 4.747164e+00, 1.611765e-03
0.150, 4.745108e+00, 1.623529e-03
0.150, 4.585659e+00, 1.635294e-03
0.150, 4.568004e+00, 1.647059e-03
0.150, 4.501652e+00, 1.658824e-03
0.150, 4.470428e+00, 1.670588e-03
0.150, 4.469240e+00, 1.682353e-03
0.150, 4.390372e+00, 1.694118e-03
0.150, 4.346929e+00, 1.705882e-03
0.150, 4.293411e+00, 1.717647e-03
0.150, 4.270095e+00, 1.729412e-03
0.150, 4.080366e+00, 1.741176e-03
0.150, 4.030214e+00, 1.752941e-03
0.150, 3.957136e+00, 1.764706e-03
0.150, 3.902661e+00, 1.776471e-03
0.150, 3.671070e+00, 1.788235e-03
0.150, 3.656285e+00, 1.800000e-03
0.150, 3.620151e+00, 1.811765e-03
0.150, 3.553408e+00, 1.823529e-03
0.150, 3.354419e+00, 1.835294e-03
0.150, 3.353521e+00, 1.847059e-03
0.150, 3.052667e+00, 1.858824e-03
0.150, 3.028750e+00, 1.870588e-03
0.150, 2.701348e+00, 1.882353e-03
0.150, 2.213759e+00, 1.894118e-03
0.150, 1.932303e+00, 1.905882e-03
0.150, 1.892508e+00, 1.917647e-03
0.150, 1.879676e+00, 1.929412e-03
0.150, 1.730517e+00, 1.941176e-03
0.150, 1.683126e+00, 1.952941e-03
0.150, 1.579673e+00, 1.964706e-03
0.150, 1.512211e+00, 1.976471e-03
0.150, 8.744315e-01, 1.988235e-03
0.200, 4.072960e+02, 1.176471e-05
0.200, 2.687542e+02, 2.352941e-05
0.200, 2.522680e+02, 3.529412e-05
0.200, 2.048486e+02, 4.705882e-05
0.200, 1.467673e+02, 5.882353e-05
0.200, 1.276291e+02, 7.058824e-05
0.200, 1.167428e+02, 8.235294e-05
0.200, 1.109695e+02, 9.411765e-05
0.200, 1.089418e+02, 1.058824e-04
0.200, 7.966041e+01, 1.176471e-04
0.200, 7.562388e+01, 1.294118e-04
0.200, 7.392885e+01, 1.411765e-04
0.200, 7.329688e+01, 1.529412e-04
0.200, 7.321436e+01, 1.647059e-04
0.200, 6.859398e+01, 1.764706e-04
0.200, 6.817796e+01, 1.882353e-04
0.200, 6.327903e+01, 2.000000e-04
0.200, 5.335851e+01, 2.117647e-04
0.200, 5.233035e+01, 2.235294e-04
0.200, 4.837677e+01, 2.352941e-04
0.200, 4.749599e+01, 2.470588e-04
0.200, 4.216144e+01, 2.588235e-04
0.200, 3.980331e+01, 2.705882e-04
0.200, 3.603255e+01, 2.823529e-04
0.200, 3.598104e+01, 2.941176e-04
0.200, 3.442641e+01, 3.058824e-04
0.200, 3.280330e+01, 3.176471e-04
0.200, 3.205891e+01, 3.294118e-04
0.200, 3.176021e+01, 3.411765e-04
0.200, 3.159543e+01, 3.529412e-04
0.200, 3.146079e+01, 3.647059e-04
0.200, 2.940728e+01, 3.764706e-04
0.200, 2.933219e+01, 3.882353e-04
0.200, 2.911404e+01, 4.000000e-04
0.200, 2.806951e+01, 4.117647e-04
0.200, 2.741240e+01, 4.235294e-04
0.200, 2.727210e+01, 4.352941e-04
0.200, 2.530447e+01, 4.470588e-04
0.200, 2.452361e+01, 4.588235e-04
0.200, 2.253985e+01, 4.705882e-04
0.200, 2.227151e+01, 4.823529e-04
0.200, 2.218308e+01, 4.941176e-04
0.200, 2.104749e+01, 5.058824e-04
0.200, 2.095446e+01, 5.176471e-04
0.200, 2.053154e+01, 5.294118e-04
0.200, 2.042191e+01, 5.411765e-04
0.200, 1.988317e+01, 5.529412e-04
0.200, 1.970885e+01, 5.647059e-04
0.200, 1.927841e+01, 5.764706e-04
0.200, 1.915463e+01, 5.882353e-04
0.200, 1.889615e+01, 6.000000e-04
0.200, 1.882542e+01, 6.117647e-04
0.200, 1.876055e+01, 6.235294e-04
0.200, 1.793158e+01, 6.352941e-04
0.200, 1.789738e+01, 6.470588e-04
0.200, 1.785874e+01, 6.588235e-04
0.200, 1.775761e+01, 6.705882e-04
0.200, 1.769656e+01, 6.823529e-04
0.200, 1.766004e+01, 6.941176e-04
0.200, 1.734580e+01, 7.058824e-04
0.200, 1.709802e+01, 7.176471e-04
0.200, 1.702282e+01, 7.294118e-04
0.200, 1.696816e+01, 7.411765e-04
0.200, 1.686553e+01, 7.529412e-04
0.200, 1.671273e+01, 7.647059e-04
0.200, 1.659118e+01, 7.764706e-04
0.200, 1.655795e+01, 7.882353e-04
0.200, 1.626707e+01, 8.000000e-04
0.200, 1.623599e+01, 8.117647e-04
0.200, 1.605052e+01, 8.235294e-04
0.200, 1.593135e+01, 8.352941e-04
0.200, 1.591391e+01, 8.470588e-04
0.200, 1.554022e+01, 8.588235e-04
0.200, 1.546731e+01, 8.705882e-04
0.200, 1.433797e+01, 8.823529e-04
0.200, 1.420378e+01, 8.941176e-04
0.200, 1.412935e+01, 9.058824e-04
0.200, 1.378829e+01, 9.176471e-04
0.200, 1.369408e+01, 9.294118e-04
0.200, 1.333489e+01, 9.411765e-04
0.200, 1.324539e+01, 9.529412e-04
0.200, 1.317145e+01, 9.647059e-04
0.200, 1.313847e+01, 9.764706e-04
0.200, 1.301385e+01, 9.882353e-04
0.200, 1.292573e+01, 1.000000e-03
0.200, 1.276302e+01, 1.011765e-03
0.200, 1.245054e+01, 1.023529e-03
0.200, 1.209420e+01, 1.035294e-03
0.200, 1.188663e+01, 1.047059e-03
0.200, 1.183086e+01, 1.058824e-03
0.200, 1.163001e+01, 1.070588e-03
0.200, 1.110344e+01, 1.082353e-03
0.200, 1.104227e+01, 1.094118e-03
0.200, 1.086349e+01, 1.105882e-03
0.200, 1.083568e+01, 1.117647e-03
0.200, 1.083562e+01, 1.129412e-03
0.200, 1.058697e+01, 1.141176e-03
0.200, 1.039646e+01, 1.152941e-03
0.200, 1.026774e+01, 1.164706e-03
0.200, 1.026689e+01, 1.176471e-03
0.200, 1.010863e+01, 1.188235e-03
0.200, 1.009821e+01, 1.200000e-03
0.200, 1.002983e+01, 1.211765e-03
0.200, 9.973192e+00, 1.223529e-03
0.200, 9.825521e+00, 1.235294e-03
0.200, 9.654186e+00, 1.247059e-03
0.200, 9.616184e+00, 1.258824e-03
0.200, 9.409597e+00, 1.270588e-03
0.200, 9.381838e+00, 1.282353e-03
0.200, 9.160999e+00, 1.294118e-03
0.200, 9.069413e+00, 1.305882e-03
0.200, 9.034385e+00, 1.317647e-03
0.200, 8.840745e+00, 1.329412e-03
0.200, 8.751839e+00, 1.341176e-03
0.200, 8.726581e+00, 1.352941e-03
0.200, 8.501925e+00, 1.364706e-03
0.200, 8.466038e+00, 1.376471e-03
0.200, 8.241092e+00, 1.388235e-03
0.200, 8.130710e+00, 1.400000e-03
0.200, 8.055270e+00, 1.411765e-03
0.200, 7.942356e+00, 1.423529e-03
0.200, 7.864926e+00, 1.435294e-03
0.200, 7.844737e+00, 1.447059e-03
0.200, 7.768038e+00, 1.458824e-03
0.200, 7.709836e+00, 1.470588e-03
0.200, 7.473548e+00, 1.482353e-03
0.200, 7.303201e+00, 1.494118e-03
0.200, 7.285702e+00, 1.505882e-03
0.200, 7.087483e+00, 1.517647e-03
0.200, 6.934775e+00, 1.529412e-03
0.200, 6.933493e+00, 1.541176e-03
0.200, 6.904954e+00, 1.552941e-03
0.200, 6.781837e+00, 1.564706e-03
0.200, 6.775740e+00, 1.576471e-03
0.200, 6.658782e+00, 1.588235e-03
0.200, 6.331826e+00, 1.600000e-03
0.200, 6.285728e+00, 1.611765e-03
0.200, 6.278114e+00, 1.623529e-03
0.200, 6.275283e+00, 1.635294e-03
0.200, 6.268609e+00, 1.647059e-03
0.200, 6.126660e+00, 1.658824e-03
0.200, 6.083180e+00, 1.670588e-03
0.200, 6.071792e+00, 1.682353e-03
0.200, 6.023777e+00, 1.694118e-03
0.200, 6.016971e+00, 1.705882e-03
0.200, 5.764065e+00, 1.717647e-03
0.200, 5.613361e+00, 1.729412e-03
0.200, 5.596159e+00, 1.741176e-03
0.200, 5.412585e+00, 1.752941e-03
0.200, 4.962735e+00, 1.764706e-03
0.200, 4.804738e+00, 1.776471e-03
0.200, 4.723368e+00, 1.788235e-03
0.200, 4.640911e+00, 1.800000e-03
0.200, 4.626876e+00, 1.811765e-03
0.200, 4.445453e+00, 1.823529e-03
0.200, 4.322803e+00, 1.835294e-03
0.200, 4.124977e+00, 1.847059e-03
0.200, 4.101299e+00, 1.858824e-03
0.200, 4.037954e+00, 1.870588e-03
0.200, 3.896299e+00, 1.882353e-03
0.200, 3.841138e+00, 1.894118e-03
0.200, 3.653180e+00, 1.905882e-03
0.200, 3.592458e+00, 1.917647e-03
0.200, 3.577100e+00, 1.929412e-03
0.200, 3.483416e+00, 1.941176e-03
0.200, 3.051167e+00, 1.952941e-03
0.200, 2.924138e+00, 1.964706e-03
0.200, 2.597717e+00, 1.976471e-03
0.200, 1.084332e+00, 1.988235e-03
0.250, 9.112125e+02, 1.176471e-05
0.250, 5.626004e+02, 2.352941e-05
0.250, 5.430217e+02, 3.529412e-05
0.250, 4.044710e+02, 4.705882e-05
0.250, 2.132302e+02, 5.882353e-05
0.250, 1.358918e+02, 7.058824e-05
0.250, 1.074291e+02, 8.235294e-05
0.250, 1.006117e+02, 9.411765e-05
0.250, 9.432266e+01, 1.058824e-04
0.250, 8.629432e+01, 1.176471e-04
0.250, 8.537993e+01, 1.294118e-04
0.250, 7.436348e+01, 1.411765e-04
0.250, 6.664389e+01, 1.529412e-04
0.250, 6.589625e+01, 1.647059e-04
0.250, 5.910898e+01, 1.764706e-04
0.250, 5.621038e+01, 1.882353e-04
0.250, 5.560761e+01, 2.000000e-04
0.250, 5.549053e+01, 2.117647e-04
0.250, 5.298322e+01, 2.235294e-04
0.250, 5.254614e+01, 2.352941e-04
0.250, 5.230737e+01, 2.470588e-04
0.250, 5.167223e+01, 2.588235e-04
0.250, 4.984938e+01, 2.705882e-04
0.250, 4.767528e+01, 2.823529e-04
0.250, 4.739662e+01, 2.941176e-04
0.250, 4.332794e+01, 3.058824e-04
0.250, 3.990051e+01, 3.176471e-04
0.250, 3.982655e+01, 3.294118e-04
0.250, 3.980434e+01, 3.411765e-04
0.250, 3.840519e+01, 3.529412e-04
0.250, 3.826359e+01, 3.647059e-04
0.250, 3.711023e+01, 3.764706e-04
0.250, 3.587964e+01, 3.882353e-04
0.250, 3.309922e+01, 4.000000e-04
0.250, 3.299442e+01, 4.117647e-04
0.250, 3.285383e+01, 4.235294e-04
0.250, 3.274549e+01, 4.352941e-04
0.250, 3.087633e+01, 4.470588e-04
0.250, 2.934739e+01, 4.588235e-04
0.250, 2.926517e+01, 4.705882e-04
0.250, 2.859632e+01, 4.823529e-04
0.250, 2.690422e+01, 4.941176e-04
0.250, 2.688901e+01, 5.058824e-04
0.250, 2.620200e+01, 5.176471e-04
0.250, 2.470712e+01, 5.294118e-04
0.250, 2.448935e+01, 5.411765e-04
0.250, 2.440273e+01, 5.529412e-04
0.250, 2.425070e+01, 5.647059e-04
0.250, 2.419846e+01, 5.764706e-04
0.250, 2.405151e+01, 5.882353e-04
0.250, 2.388636e+01, 6.000000e-04
0.250, 2.383517e+01, 6.117647e-04
0.250, 2.353696e+01, 6.235294e-04
0.250, 2.344988e+01, 6.352941e-04
0.250, 2.337417e+01, 6.470588e-04
0.250, 2.260485e+01, 6.588235e-04
0.250, 2.020696e+01, 6.705882e-04
0.250, 1.979253e+01, 6.823529e-04
0.250, 1.951785e+01, 6.941176e-04
0.250, 1.922015e+01, 7.058824e-04
0.250, 1.892895e+01, 7.176471e-04
0.250, 1.885782e+01, 7.294118e-04
0.250, 1.858254e+01, 7.411765e-04
0.250, 1.838580e+01, 7.529412e-04
0.250, 1.825275e+01, 7.647059e-04
0.250, 1.807514e+01, 7.764706e-04
0.250, 1.773625e+01, 7.882353e-04
0.250, 1.746312e+01, 8.000000e-04
0.250, 1.738038e+01, 8.117647e-04
0.250, 1.734395e+01, 8.235294e-04
0.250, 1.720902e+01, 8.352941e-04
0.250, 1.692649e+01, 8.470588e-04
0.250, 1.669690e+01, 8.588235e-04
0.250, 1.652386e+01, 8.705882e-04
0.250, 1.650425e+01, 8.823529e-04
0.250, 1.637524e+01, 8.941176e-04
0.250, 1.596529e+01, 9.058824e-04
0.250, 1.584971e+01, 9.176471e-04
0.250, 1.554876e+01, 9.294118e-04
0.250, 1.552142e+01, 9.411765e-04
0.250, 1.501950e+01, 9.529412e-04
0.250, 1.495789e+01, 9.647059e-04
0.250, 1.479288e+01, 9.764706e-04
0.250, 1.435687e+01, 9.882353e-04
0.250, 1.434145e+01, 1.000000e-03
0.250, 1.432971e+01, 1.011765e-03
0.250, 1.422305e+01, 1.023529e-03
0.250, 1.403060e+01, 1.035294e-03
0.250, 1.400771e+01, 1.047059e-03
0.250, 1.394879e+01, 1.058824e-03
0.250, 1.371734e+01, 1.070588e-03
0.250, 1.325166e+01, 1.082353e-03
0.250, 1.296084e+01, 1.094118e-03
0.250, 1.276981e+01, 1.105882e-03
0.250, 1.274416e+01, 1.117647e-03
0.250, 1.245409e+01, 1.129412e-03
0.250, 1.218516e+01, 1.141176e-03
0.250, 1.216550e+01, 1.152941e-03
0.250, 1.186885e+01, 1.164706e-03
0.250, 1.178710e+01, 1.176471e-03
0.250, 1.142971e+01, 1.188235e-03
0.250, 1.142621e+01, 1.200000e-03
0.250, 1.127736e+01, 1.211765e-03
0.250, 1.124706e+01, 1.223529e-03
0.250, 1.123886e+01, 1.235294e-03
0.250, 1.110507e+01, 1.247059e-03
0.250, 1.108708e+01, 1.258824e-03
0.250, 1.097557e+01, 1.270588e-03
0.250, 1.093664e+01, 1.282353e-03
0.250, 1.079628e+01, 1.294118e-03
0.250, 1.029306e+01, 1.305882e-03
0.250, 1.026728e+01, 1.317647e-03
0.250, 1.022319e+01, 1.329412e-03
